FL_DATE,FLIGHT_CANCELLATION_AND_DELAY_COMBINED_RATE,DATE,STATION,NAME,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT10,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
5/12/2014 12:00:00 AM,18.57379767827529,2014-05-12,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.5,,0.0,0.0,0.0,66.0,76.0,56.0,21.9,29.1,,,,,,,,,,,,,,,,,,,
5/13/2014 12:00:00 AM,28.61952861952862,2014-05-13,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.63,,0.0,0.0,0.0,64.0,70.0,51.0,23.0,29.1,1.0,,,,,,,,,,,,,,,,,,
5/14/2014 12:00:00 AM,21.105527638190956,2014-05-14,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.61,,0.0,0.0,0.0,56.0,64.0,50.0,14.1,16.1,1.0,,,,,,,,,,,,,,,,,,
5/15/2014 12:00:00 AM,44.316309719934104,2014-05-15,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14.99,,0.14,0.0,0.0,63.0,71.0,60.0,23.9,30.0,,,,,,,,,,,,,,,,,,,
5/16/2014 12:00:00 AM,56.885245901639344,2014-05-16,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20.58,,1.26,0.0,0.0,64.0,66.0,60.0,33.1,44.1,1.0,,,,,,,,,,,,,,,,,,
5/17/2014 12:00:00 AM,18.973214285714285,2014-05-17,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.51,,0.0,0.0,0.0,62.0,70.0,55.0,21.9,25.9,,,,,,,,,,,,,,,,,,,
5/18/2014 12:00:00 AM,14.71631205673759,2014-05-18,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.29,,0.0,0.0,0.0,61.0,69.0,52.0,19.9,25.9,,,,,,,,,,,,,,,,,,,
5/19/2014 12:00:00 AM,13.464696223316912,2014-05-19,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.18,,0.0,0.0,0.0,62.0,74.0,50.0,25.9,36.9,,,,,,,,,,,,,,,,,,,
5/20/2014 12:00:00 AM,10.166666666666666,2014-05-20,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.74,,0.0,0.0,0.0,66.0,79.0,55.0,21.9,30.0,,,,,,,,,,,,,,,,,,,
5/21/2014 12:00:00 AM,12.106135986733,2014-05-21,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.83,,0.0,0.0,0.0,69.0,75.0,60.0,14.1,17.0,,,,,,,,,,,,,,,,,,,
5/22/2014 12:00:00 AM,49.01960784313726,2014-05-22,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.93,,0.32,0.0,0.0,60.0,62.0,58.0,15.0,17.0,,,,,,,,,,,,,,,,,,,
5/23/2014 12:00:00 AM,41.598694942903755,2014-05-23,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.49,,0.32,0.0,0.0,62.0,69.0,57.0,19.9,23.9,,,,,,,,,,,,,,,,,,,
5/24/2014 12:00:00 AM,19.775280898876403,2014-05-24,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.28,,0.05,0.0,0.0,61.0,70.0,57.0,16.1,23.0,1.0,,,,,,,,,,,,,,,,,,
5/25/2014 12:00:00 AM,11.353711790393014,2014-05-25,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.17,,0.0,0.0,0.0,65.0,78.0,56.0,21.0,23.9,,,,,,,,,,,,,,,,,,,
5/26/2014 12:00:00 AM,14.310344827586206,2014-05-26,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.53,,0.0,0.0,0.0,71.0,85.0,60.0,23.0,25.9,,,,,,,,,,,,,,,,,,,
5/27/2014 12:00:00 AM,31.5,2014-05-27,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.4,,0.0,0.0,0.0,75.0,84.0,64.0,21.9,30.0,,,,,,,,,,,,,,,,,,,
5/28/2014 12:00:00 AM,31.074380165289256,2014-05-28,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.41,,0.0,0.0,0.0,63.0,67.0,53.0,19.9,25.1,,,,,,,,,,,,,,,,,,,
5/29/2014 12:00:00 AM,18.137254901960784,2014-05-29,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.05,,0.0,0.0,0.0,56.0,62.0,52.0,15.0,19.9,,,,,,,,,,,,,,,,,,,
5/30/2014 12:00:00 AM,16.0392798690671,2014-05-30,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.38,,0.03,0.0,0.0,61.0,70.0,53.0,19.9,23.0,,,,,,,,,,,,,,,,,,,
5/31/2014 12:00:00 AM,12.080536912751676,2014-05-31,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.96,,0.0,0.0,0.0,63.0,72.0,55.0,25.9,32.0,,,,,,,,,,,,,,,,,,,
6/1/2014 12:00:00 AM,12.788632326820604,2014-06-01,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.28,,0.0,0.0,0.0,64.0,75.0,54.0,14.1,16.1,,,,,,,,,,,,,,,,,,,
6/2/2014 12:00:00 AM,13.651315789473683,2014-06-02,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.29,,0.0,0.0,0.0,66.0,74.0,57.0,21.9,25.9,,,,,,,,,,,,,,,,,,,
6/3/2014 12:00:00 AM,27.47068676716918,2014-06-03,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.61,,0.0,0.0,0.0,69.0,80.0,62.0,16.1,17.0,,,,,,,,,,,,,,,,,,,
6/4/2014 12:00:00 AM,10.149750415973378,2014-06-04,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.38,,0.0,0.0,0.0,69.0,82.0,63.0,13.0,,,,,,,,,,,,,,,,,,,,
6/5/2014 12:00:00 AM,24.433656957928804,2014-06-05,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.3,,0.5,0.0,0.0,67.0,77.0,62.0,23.0,31.1,1.0,,,,,,,,,,,,,,,,,,
6/6/2014 12:00:00 AM,9.91869918699187,2014-06-06,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.97,,0.0,0.0,0.0,70.0,79.0,63.0,21.0,21.9,,,,,,,,,,,,,,,,,,,
6/7/2014 12:00:00 AM,10.42128603104213,2014-06-07,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.28,,0.0,0.0,0.0,72.0,80.0,61.0,16.1,,,,,,,,,,,,,,,,,,,,
6/8/2014 12:00:00 AM,26.67844522968198,2014-06-08,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.26,,0.0,0.0,0.0,72.0,85.0,61.0,17.0,17.0,,,,,,,,,,,,,,,,,,,
6/9/2014 12:00:00 AM,41.396103896103895,2014-06-09,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.04,,0.95,0.0,0.0,67.0,68.0,63.0,14.1,18.1,,,,,,,,,,,,,,,,,,,
6/10/2014 12:00:00 AM,37.228714524207014,2014-06-10,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4.92,,0.0,0.0,0.0,70.0,78.0,67.0,12.1,23.0,,,,,,,,,,,,,,,,,,,
6/11/2014 12:00:00 AM,43.506493506493506,2014-06-11,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.08,,0.0,0.0,0.0,68.0,70.0,61.0,19.9,25.1,1.0,,,,,,,,,,,,,,,,,,
6/12/2014 12:00:00 AM,45.73268921095008,2014-06-12,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.51,,0.01,0.0,0.0,66.0,76.0,61.0,21.0,25.1,1.0,,,,,,,,,,,,,,,,,,
6/13/2014 12:00:00 AM,57.83521809369952,2014-06-13,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.61,,0.99,0.0,0.0,70.0,81.0,67.0,21.0,28.0,,,,,,,,,,,,,,,,,,,
6/14/2014 12:00:00 AM,20.851063829787233,2014-06-14,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.53,,0.0,0.0,0.0,71.0,79.0,62.0,28.0,35.1,1.0,,,,,,,,,,,,,,,,,,
6/15/2014 12:00:00 AM,17.223198594024606,2014-06-15,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.63,,0.0,0.0,0.0,69.0,82.0,60.0,21.9,25.9,,,,,,,,,,,,,,,,,,,
6/16/2014 12:00:00 AM,14.3317230273752,2014-06-16,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.61,,0.0,0.0,0.0,72.0,77.0,64.0,14.1,17.0,,,,,,,,,,,,,,,,,,,
6/17/2014 12:00:00 AM,17.94453507340946,2014-06-17,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.05,,0.0,0.0,0.0,73.0,82.0,68.0,18.1,21.9,,,,,,,,,,,,,,,,,,,
6/18/2014 12:00:00 AM,24.311183144246353,2014-06-18,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.86,,0.0,0.0,0.0,82.0,91.0,74.0,28.0,36.0,,,,,,,,,,,,,,,,,,,
6/19/2014 12:00:00 AM,30.462519936204146,2014-06-19,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.28,,0.05,0.0,0.0,75.0,76.0,69.0,23.0,25.9,,,,,,,,,,,,,,,,,,,
6/20/2014 12:00:00 AM,20.8,2014-06-20,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.96,,0.0,0.0,0.0,74.0,83.0,65.0,18.1,23.9,,,,,,,,,,,,,,,,,,,
6/21/2014 12:00:00 AM,15.0,2014-06-21,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.28,,0.0,0.0,0.0,71.0,75.0,62.0,15.0,18.1,,,,,,,1.0,,,,,,,,,,,,
6/22/2014 12:00:00 AM,15.88132635253054,2014-06-22,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.04,,0.0,0.0,0.0,69.0,77.0,61.0,14.1,17.0,,,,,,,,,,,,,,,,,,,
6/23/2014 12:00:00 AM,20.12779552715655,2014-06-23,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.5,,0.0,0.0,0.0,71.0,81.0,62.0,19.9,21.9,,,,,,,,,,,,,,,,,,,
6/24/2014 12:00:00 AM,15.916398713826366,2014-06-24,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14.32,,0.0,0.0,0.0,71.0,79.0,65.0,29.1,33.1,,,,,,,,,,,,,,,,,,,
6/25/2014 12:00:00 AM,34.294871794871796,2014-06-25,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.53,,0.09,0.0,0.0,73.0,83.0,68.0,23.9,31.1,1.0,,,,,,,,,,,,,,,,,,
6/26/2014 12:00:00 AM,31.528662420382165,2014-06-26,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.5,,0.02,0.0,0.0,78.0,89.0,70.0,18.1,23.9,1.0,,,,,,,,,,,,,,,,,,
6/27/2014 12:00:00 AM,23.482428115015978,2014-06-27,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.83,,0.0,0.0,0.0,74.0,79.0,65.0,17.0,21.9,,,,,,,,,,,,,,,,,,,
6/28/2014 12:00:00 AM,15.320910973084889,2014-06-28,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.5,,0.0,0.0,0.0,74.0,86.0,66.0,16.1,19.9,,,,,,,,,,,,,,,,,,,
6/29/2014 12:00:00 AM,17.699115044247787,2014-06-29,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.17,,0.0,0.0,0.0,73.0,79.0,65.0,19.9,25.9,,,,,,,,,,,,,,,,,,,
6/30/2014 12:00:00 AM,17.3419773095624,2014-06-30,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.97,,0.0,0.0,0.0,73.0,80.0,67.0,23.9,29.1,,,,,,,,,,,,,,,,,,,
7/1/2014 12:00:00 AM,21.140939597315437,2014-07-01,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14.99,,0.0,0.0,0.0,76.0,84.0,71.0,30.0,38.0,,,,,,,,,,,,,,,,,,,
7/2/2014 12:00:00 AM,42.78768233387358,2014-07-02,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.86,,0.52,0.0,0.0,77.0,85.0,71.0,30.0,36.9,,,,,,,,,,,,,,,,,,,
7/3/2014 12:00:00 AM,64.20545746388443,2014-07-03,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.72,,0.35,0.0,0.0,77.0,85.0,71.0,28.0,35.1,,,,,,,,,,,,,,,,,,,
7/4/2014 12:00:00 AM,41.73913043478261,2014-07-04,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14.99,,0.32,0.0,0.0,72.0,76.0,66.0,31.1,40.9,,,,,,,,,,,,,,,,,,,
7/5/2014 12:00:00 AM,19.95841995841996,2014-07-05,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13.65,,0.0,0.0,0.0,73.0,84.0,65.0,25.1,31.1,,,,,,,,,,,,,,,,,,,
7/6/2014 12:00:00 AM,14.359861591695502,2014-07-06,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.75,,0.0,0.0,0.0,75.0,83.0,66.0,23.0,29.1,,,,,,,,,,,,,,,,,,,
7/7/2014 12:00:00 AM,14.67304625199362,2014-07-07,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.3,,0.0,0.0,0.0,76.0,83.0,70.0,21.0,25.1,,,,,,,,,,,,,,,,,,,
7/8/2014 12:00:00 AM,28.365384615384617,2014-07-08,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14.54,,0.0,0.0,0.0,79.0,88.0,72.0,32.0,45.0,,,,,,,,,,,,,,,,,,,
7/9/2014 12:00:00 AM,31.2,2014-07-09,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.63,,0.01,0.0,0.0,76.0,84.0,71.0,21.9,28.0,,,1.0,,,,,,,,,,,,,,,,
7/10/2014 12:00:00 AM,25.873015873015873,2014-07-10,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.26,,0.03,0.0,0.0,76.0,85.0,71.0,15.0,18.1,,,1.0,,,,,,,,,,,,,,,,
7/11/2014 12:00:00 AM,13.354531001589825,2014-07-11,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.16,,0.0,0.0,0.0,76.0,85.0,67.0,15.0,21.9,,,,,,,,,,,,,,,,,,,
7/12/2014 12:00:00 AM,20.12448132780083,2014-07-12,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.62,,0.0,0.0,0.0,73.0,82.0,66.0,19.9,25.1,,,,,,,,,,,,,,,,,,,
7/13/2014 12:00:00 AM,30.9153713298791,2014-07-13,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16.11,,0.06,0.0,0.0,73.0,80.0,69.0,29.1,36.9,,,,,,,,,,,,,,,,,,,
7/14/2014 12:00:00 AM,39.109697933227345,2014-07-14,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.71,,1.87,0.0,0.0,76.0,83.0,70.0,21.0,25.1,,,,,,,,,,,,,,,,,,,
7/15/2014 12:00:00 AM,60.51364365971108,2014-07-15,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.93,,1.03,0.0,0.0,74.0,82.0,69.0,17.0,21.9,,,,,,,,,,,,,,,,,,,
7/16/2014 12:00:00 AM,41.78628389154705,2014-07-16,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.5,,0.01,0.0,0.0,74.0,83.0,70.0,18.1,23.0,1.0,,,,,,,,,,,,,,,,,,
7/17/2014 12:00:00 AM,22.02852614896989,2014-07-17,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.95,,0.0,0.0,0.0,75.0,82.0,67.0,15.0,19.9,,,,,,,,,,,,,,,,,,,
7/18/2014 12:00:00 AM,13.174603174603174,2014-07-18,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.71,,0.0,0.0,0.0,74.0,84.0,65.0,16.1,23.9,,,,,,,,,,,,,,,,,,,
7/19/2014 12:00:00 AM,12.008281573498964,2014-07-19,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.71,,0.0,0.0,0.0,73.0,79.0,68.0,15.0,25.1,,,,,,,,,,,,,,,,,,,
7/20/2014 12:00:00 AM,12.93103448275862,2014-07-20,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.72,,0.0,0.0,0.0,72.0,78.0,68.0,19.9,23.0,,,,,,,,,,,,,,,,,,,
7/21/2014 12:00:00 AM,24.483306836248012,2014-07-21,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.71,,0.0,0.0,0.0,73.0,83.0,65.0,14.1,21.9,,,,,,,,,,,,,,,,,,,
7/22/2014 12:00:00 AM,12.98076923076923,2014-07-22,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.53,,0.0,0.0,0.0,75.0,84.0,68.0,25.1,33.1,,,,,,,,,,,,,,,,,,,
7/23/2014 12:00:00 AM,32.32,2014-07-23,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13.42,,0.02,0.0,0.0,77.0,83.0,71.0,28.0,35.1,,,1.0,,,,,,,,,,,,,,,,
7/24/2014 12:00:00 AM,31.85419968304279,2014-07-24,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.51,,0.0,0.0,0.0,78.0,83.0,72.0,19.9,25.9,,,,,,,,,,,,,,,,,,,
7/25/2014 12:00:00 AM,17.329093799682035,2014-07-25,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.07,,0.0,0.0,0.0,75.0,83.0,67.0,16.1,21.0,,,,,,,,,,,,,,,,,,,
7/26/2014 12:00:00 AM,18.21946169772257,2014-07-26,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.07,,0.09,0.0,0.0,74.0,81.0,69.0,18.1,23.0,,,,,,,,,,,,,,,,,,,
7/27/2014 12:00:00 AM,27.85467128027682,2014-07-27,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.86,,0.01,0.0,0.0,76.0,84.0,71.0,21.9,25.1,,,1.0,,,,,,,,,,,,,,,,
7/28/2014 12:00:00 AM,30.68362480127186,2014-07-28,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16.11,,0.51,0.0,0.0,78.0,84.0,69.0,31.1,38.9,,,,,,,,,,,,,,,,,,,
7/29/2014 12:00:00 AM,13.76,2014-07-29,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.51,,0.0,0.0,0.0,72.0,79.0,64.0,21.0,28.0,,,,,,,,,,,,,,,,,,,
7/30/2014 12:00:00 AM,32.108626198083066,2014-07-30,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.17,,0.0,0.0,0.0,72.0,80.0,64.0,19.9,23.0,,,,,,,,,,,,,,,,,,,
7/31/2014 12:00:00 AM,11.885895404120443,2014-07-31,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.86,,0.0,0.0,0.0,74.0,82.0,65.0,23.0,25.9,,,,,,,,,,,,,,,,,,,
8/1/2014 12:00:00 AM,39.84126984126984,2014-08-01,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.05,,0.0,0.0,0.0,75.0,82.0,71.0,18.1,23.0,,,,,,,,,,,,,,,,,,,
8/2/2014 12:00:00 AM,16.977225672877847,2014-08-02,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.28,,0.4,0.0,0.0,71.0,76.0,65.0,18.1,23.9,1.0,,,,,,,,,,,,,,,,,,
8/3/2014 12:00:00 AM,26.724137931034484,2014-08-03,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4.7,,0.09,0.0,0.0,70.0,78.0,66.0,10.1,13.0,1.0,,,,,,,,,,,,,,,,,,
8/4/2014 12:00:00 AM,20.47619047619047,2014-08-04,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.84,,0.0,0.0,0.0,75.0,81.0,70.0,21.0,23.9,,,,,,,,,,,,,,,,,,,
8/5/2014 12:00:00 AM,19.2,2014-08-05,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.5,,0.0,0.0,0.0,77.0,85.0,70.0,18.1,21.9,,,,,,,,,,,,,,,,,,,
8/6/2014 12:00:00 AM,13.237639553429029,2014-08-06,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.95,,0.0,0.0,0.0,77.0,85.0,71.0,23.9,30.0,,,,,,,,,,,,,,,,,,,
8/7/2014 12:00:00 AM,13.946117274167989,2014-08-07,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.96,,0.0,0.0,0.0,77.0,86.0,67.0,23.9,31.1,,,,,,,,,,,,,,,,,,,
8/8/2014 12:00:00 AM,15.981012658227847,2014-08-08,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.49,,0.0,0.0,0.0,74.0,84.0,65.0,16.1,21.0,,,,,,,,,,,,,,,,,,,
8/9/2014 12:00:00 AM,17.14876033057851,2014-08-09,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.38,,0.0,0.0,0.0,76.0,86.0,66.0,15.0,18.1,,,,,,,,,,,,,,,,,,,
8/10/2014 12:00:00 AM,18.26086956521739,2014-08-10,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.16,,0.0,0.0,0.0,78.0,87.0,68.0,14.1,16.1,,,,,,,,,,,,,,,,,,,
8/11/2014 12:00:00 AM,19.365079365079364,2014-08-11,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.83,,0.0,0.0,0.0,76.0,84.0,67.0,14.1,17.0,,,,,,,,,,,,,,,,,,,
8/12/2014 12:00:00 AM,37.44,2014-08-12,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15.21,,0.34,0.0,0.0,76.0,80.0,72.0,32.0,40.0,1.0,,,,,,,,,,,,,,,,,,
8/13/2014 12:00:00 AM,41.30781499202552,2014-08-13,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14.09,,2.92,0.0,0.0,75.0,85.0,68.0,35.1,40.9,1.0,,,,,,,,,,,,,,,,,,
8/14/2014 12:00:00 AM,12.678288431061809,2014-08-14,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.75,,0.0,0.0,0.0,73.0,80.0,65.0,21.0,25.1,,,,,,,,,,,,,,,,,,,
8/15/2014 12:00:00 AM,22.943037974683545,2014-08-15,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.74,,0.0,0.0,0.0,70.0,76.0,62.0,19.9,23.0,,,,,,,,,,,,,,,,,,,
8/16/2014 12:00:00 AM,14.105263157894736,2014-08-16,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.29,,0.0,0.0,0.0,71.0,77.0,63.0,17.0,21.0,,,,,,,,,,,,,,,,,,,
8/17/2014 12:00:00 AM,16.869565217391305,2014-08-17,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.41,,0.0,0.0,0.0,75.0,85.0,66.0,18.1,25.1,,,,,,,,,,,,,,,,,,,
8/18/2014 12:00:00 AM,14.761904761904765,2014-08-18,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.05,,0.0,0.0,0.0,74.0,82.0,63.0,17.0,23.0,,,,,,,,,,,,,,,,,,,
8/19/2014 12:00:00 AM,14.838709677419354,2014-08-19,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.38,,0.0,0.0,0.0,72.0,80.0,64.0,14.1,17.0,,,,,,,,,,,,,,,,,,,
8/20/2014 12:00:00 AM,18.327974276527332,2014-08-20,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5.37,,0.0,0.0,0.0,73.0,80.0,66.0,13.0,17.0,,,,,,,,,,,,,,,,,,,
8/21/2014 12:00:00 AM,29.61783439490446,2014-08-21,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.16,,0.21,0.0,0.0,74.0,79.0,67.0,15.0,18.1,,,,,,,,,,,,,,,,,,,
8/22/2014 12:00:00 AM,29.88871224165342,2014-08-22,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.83,,0.13,0.0,0.0,72.0,78.0,67.0,16.1,21.9,1.0,,,,,,,,,,,,,,,,,,
8/23/2014 12:00:00 AM,22.150537634408604,2014-08-23,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.04,,0.0,0.0,0.0,70.0,74.0,66.0,14.1,18.1,,,,,,,,,,,,,,,,,,,
8/24/2014 12:00:00 AM,18.848167539267017,2014-08-24,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.49,,0.0,0.0,0.0,70.0,81.0,62.0,17.0,23.0,,,,,,,,,,,,,,,,,,,
8/25/2014 12:00:00 AM,16.773162939297123,2014-08-25,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4.7,,0.0,0.0,0.0,74.0,87.0,63.0,12.1,17.0,,,,,,,,,,,,,,,,,,,
8/26/2014 12:00:00 AM,13.731825525040389,2014-08-26,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.71,,0.0,0.0,0.0,76.0,82.0,67.0,14.1,18.1,1.0,,,,,,,,,,,,,,,,,,
8/27/2014 12:00:00 AM,12.218649517684888,2014-08-27,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.5,,0.0,0.0,0.0,76.0,86.0,67.0,17.0,23.0,,,,,,,,,,,,,,,,,,,
8/28/2014 12:00:00 AM,12.619808306709263,2014-08-28,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13.2,,0.0,0.0,0.0,77.0,84.0,68.0,23.0,31.1,,,,,,,,,,,,,,,,,,,
8/29/2014 12:00:00 AM,13.375796178343949,2014-08-29,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.72,,0.0,0.0,0.0,71.0,78.0,63.0,15.0,21.0,,,,,,,,,,,,,,,,,,,
8/30/2014 12:00:00 AM,7.142857142857143,2014-08-30,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.62,,0.0,0.0,0.0,71.0,78.0,63.0,18.1,21.9,,,,,,,,,,,,,,,,,,,
8/31/2014 12:00:00 AM,20.0,2014-08-31,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.07,,0.14,0.0,0.0,77.0,85.0,73.0,25.1,32.0,,,,,,,,,,,,,,,,,,,
9/1/2014 12:00:00 AM,9.797297297297296,2014-09-01,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.72,,0.0,0.0,0.0,78.0,86.0,74.0,16.1,21.0,,,,,,,,,,,,,,,,,,,
9/2/2014 12:00:00 AM,20.88815789473684,2014-09-02,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.18,,0.0,0.0,0.0,81.0,92.0,74.0,25.1,31.1,,,,,,,,,,,,,,,,,,,
9/3/2014 12:00:00 AM,8.303249097472925,2014-09-03,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.4,,0.0,0.0,0.0,80.0,88.0,72.0,21.0,25.1,,,,,,,,,,,,,,,,,,,
9/4/2014 12:00:00 AM,11.888111888111888,2014-09-04,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.5,,0.0,0.0,0.0,77.0,85.0,68.0,21.0,25.1,1.0,,,,,,,,,,,,,,,,,,
9/5/2014 12:00:00 AM,12.61101243339254,2014-09-05,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.62,,0.0,0.0,0.0,77.0,85.0,71.0,18.1,21.9,,,,,,,,,,,,,,,,,,,
